"id","name","ima","imayear","yeardiscovery","yearrruff","yearminref","yearmintype","strunz10ed1","strunz10ed2","strunz10ed3","strunz10ed4","ima_status","shortcode_ima","loccount"
"7290","Shibkovite","1","0",,"1997","1998","1998","9","C","M","05","1","Sko","1"
"3638","Shigaite","1","0","1985","1984","1985","1985","7","D","D","35","1","Sga","12"
"46139","Shilovite","1","2014",,"2014","\N","\N","5","N","A","25","1","Shil","1"
"41969","Shimazakiite","1","2010",,"2010","\N","2013","6","B","C","25","1","Smz","1"
"51555","Shinkolobweite","1","2013",,"2016","\N","\N","4","G","B","95","5","Skw","1"
"11435","Shirokshinite","1","2001",,"2001","\N","2003","9","E","C","20","1","Shk","2"
"11466","Shirozulite","1","2001",,"2001","\N","2004","9","E","C","20","1","Szu","2"
"7291","Shkatulkalite","1","1993",,"1993","1996","1996","9","B","E","50","1","Skk","3"
"39308","Shlykovite","1","2008",,"2008","\N","\N","9","E","A","47","1","Skv","1"
"3639","Shomiokite-(Y)","1","1990",,"1990","1992","\N","5","C","C","20","1","Shom-Y","2"
"3640","Shortite","6","0","1939","1939","1938","1939","5","A","C","25","9","Sot","46"
"53565","Shosanbetsuite","1","2013",,"2018","\N","\N","1","A","D","35","5","Ssb","1"
"7292","Shuangfengite","1","1993",,"1993","1994","\N","2","E","A","20","1","Sfg","5"
"3641","Shubnikovite","7","0","1953","1953","1953","\N","8","D","G","05","25","Snk","3"
"31224","Shuiskite-(Cr)","0","0","1979","2020","\N","2020","9","B","G",,"1","Sui-Cr","1"
"3642","Shuiskite-(Mg)","1","1980","1980","1980","1981","1981","9","B","G","20","1","Sui-Mg","3"
"41290","Shulamitite","1","2011","2011","2011","1976","2013","4","A","C","10","1","Sla","12"
"46824","Shumwayite","1","2015",,"2015","\N","\N","7","E","A","15","1","Smw","4"
"46438","Shuvalovite","1","2014",,"2014","\N","\N","7","B","C","62","1","Svv","1"
"3644","Sibirskite","6","0","1962","1962","1962","1962","6","B","C","20","9","Sib","3"
"11028","Sicherite","1","1997",,"1997","\N","2001","2","H","D","55","1","Sic","2"
"3645","Sicklerite","6","0","1912","1912","1910","\N","8","A","B","10","9","Sik","77"
"3646","Siderazot","7","0","1876","1876","1876","\N","1","B","C","10","1","Saz","7"
"3647","Siderite","6","0",,"1845","1747","\N","5","A","B","05","9","Sd","7298"
"3650","Sideronatrite","6","0","1878","1878","1878","\N","7","D","F","20","9","Snat","84"
"3651","Siderophyllite","1","0","1880","1881","1881","1881","9","E","C","20","9","Sid","110"
"3643","Siderotil","1","0",,"1892","1856","\N","7","C","B","20","9","Sdt","91"
"3653","Sidorenkite","1","0","1979","1978","1979","1980","5","B","F","10","1","Sdo","10"
"7293","Sidpietersite","1","1998",,"1998","1999","\N","7","J","A","05","1","Sdp","5"
"3654","Sidwillite","1","1983","1983","1983","1950","1985","4","F","J","05","1","Sdw","3"
"3655","Siegenite","6","0","1850","1850","1850","\N","2","D","A","05","9","Seg","290"
"3656","Sieleckiite","1","1987","1987","1987","1988","\N","8","D","F","25","1","Sie","3"
"3657","Sigloite","1","0","1962","1962","1962","\N","8","D","C","30","1","Sig","5"
"50337","Siidraite","0","\N",,"2016","\N","2017","3","D","B","55","1","Sii","1"
"52572","Silesiaite","0","\N",,"2017","\N","\N","9","B","C","30","5","Ssa","3"
"3658","Silhydrite","1","1970","1970","1970","1972","\N","4","F","M","30","1","Shy","8"
"9647","Silicocarnotite","1","2013",,"2013","1883","2016","9","A","H","20","1","Scnt","3"
"3659","Silicon","1","0",,"1982","1989","\N","1","C","B","15","1","Si","26"
"3661","Silinaite","1","1990","1990","1990","1991","\N","9","E","F","20","1","Sln","1"
"3663","Sillénite","6","0",,"1943","1943","\N","4","C","B","70","9","Sén","29"
"3662","Sillimanite","6","0","1824","1824","1824","\N","9","A","F","05","9","Sil","1679"
"3664","Silver","6","0",,"0","1912","\N","1","A","A","05","9","Ag","5832"
"7296","Silvialite","1","1998",,"1998","1914","1999","9","F","B","15","1","Slv","6"
"3665","Simferite","1","1989","1989","1989","1989","\N","8","A","B","10","1","Smf","5"
"7297","Simmonsite","1","1999","1992","1997","1999","\N","3","C","B","15","1","Sim","2"
"3666","Simonellite","6","0","1919","1919","1919","\N","10","B","A","45","9","Sne","1"
"3667","Simonite","1","1982","1982","1982","1982","\N","2","G","C","20","1","Smo","3"
"3668","Simonkolleite","1","1983","1983","1983","1968","\N","3","D","A","20","1","Skl","13"
"3669","Simplotite","6","0","1956","1956","1956","\N","4","H","G","20","9","Spo","10"
"3670","Simpsonite","6","0","1938","1938","1938","1939","4","D","C","10","9","Spn","19"
"3671","Sincosite","6","0","1922","1922","1922","1922","8","C","J","65","9","Scs","12"
"3672","Sinhalite","6","0","1952","1952","1952","1952","6","A","C","05","9","Shl","25"
"3673","Sinjarite","1","0","1980","1979","1977","1980","3","B","B","25","1","Snj","4"
"3674","Sinkankasite","1","1982",,"1982","1984","\N","8","D","B","20","1","Ska","3"
"3675","Sinnerite","1","1964","1964","1964","1964","\N","2","G","C","10","1","Sin","8"
"3676","Sinoite","1","0","1964","1964","1964","\N","1","D","B","10","1","Sno","12"
"3677","Sitinakite","1","1989","1989","1989","1992","\N","9","A","G","30","1","Sit","5"
"52678","Siudaite","0","\N","2008","2018","\N","\N","9","C","O","10","1","Siu","1"
"53414","Siwaqaite","0","\N",,"2019","\N","2020","7","D","G","15","1","Siw","1"
"26980","Skaergaardite","1","2003",,"2003","\N","\N","1","A","G","45","1","Skg","15"
"3679","Skinnerite","1","0","1974","1973","1972","\N","2","G","A","20","1","Ski","15"
"3680","Skippenite","1","0","1987","1986","1963","\N","2","D","C","05","1","Skp","11"
"3681","Sklodowskite","6","0","1924","1924","1924","\N","9","A","K","10","9","Sds","68"
"27395","Skorpionite","1","2005",,"2005","\N","\N","8","D","O","45","1","Skr","2"
"3682","Skutterudite","6","0","1845","1845","1813","\N","2","E","C","05","9","Skt","610"
"3683","Slavíkite","11","2009","1926","1926","1882","\N","7","D","F","30","1","Sví","53"
"27486","Slavkovite","1","2004",,"2004","1997","2010","8","C","E","90","1","Sav","7"
"3684","Slawsonite","1","0","1977","1967","1977","1977","9","F","A","50","1","Sws","14"
"53362","Šlikite","1","2013",,"2019","\N","2019","5","D","A","60","1","Šlk","6"
"55380","Sluzhenikinite","0","\N",,"2021","\N","\N","0","0","0",,"5","Szhi","1"
"53573","Smamite","1","2013",,"2019","\N","2020","8","D","D","30","1","Smm","1"
"11119","Smectite Group","0","0",,"\N","1967","\N","0","0","0",,"0","Sme","824"
"3686","Smirnite","1","1982","1982","1982","1984","\N","4","J","K","40","1","Smr","9"
"27160","Smirnovskite","7","0","1957","1957","1957","\N","8","C","J","45","25","Snv","2"
"3687","Smithite","6","0","1905","1905","1905","1905","2","G","C","30","9","Sth","12"
"3688","Smithsonite","6","0","1832","1832","1780","\N","5","A","B","05","9","Smt","2866"
"7298","Smolyaninovite","6","0","1956","1956","1956","1956","8","C","H","55","9","Sya","13"
"7299","Smrkovecite","1","1993",,"1993","1996","\N","8","B","O","15","1","Skc","2"
"3691","Smythite","6","0","1956","1956","1956","1956","2","C","C","10","9","Syt","92"
"3699","Sobolevite","1","1982","1982","1982","1983","\N","9","B","E","37","1","Sob","2"
"3700","Sobolevskite","1","1973","1973","1973","1975","1975","2","C","C","05","1","Sov","68"
"3701","Sodalite","6","0","1811","1811","1811","1811","9","F","B","10","9","Sdl","727"
"3702","Soddyite","6","0","1922","1922","1922","\N","9","A","K","05","9","Sod","56"
"3714","Sofiite","1","0","1989","1987","1989","\N","4","J","G","15","1","Sof","9"
"3708","Sogdianite","1","0","1968","1968","1968","1968","9","C","M","05","1","Sog","3"
"3709","Söhngeite","1","1965","1965","1965","1965","\N","4","F","C","05","1","Söh","1"
"27462","Sokolovaite","1","2004",,"2004","\N","2006","9","E","C","20","1","Sok","6"
"3710","Solongoite","1","1973","1973","1973","1974","1974","6","C","A","40","1","Sol","2"
"51959","Somersetite","1","2013",,"2017","\N","2018","5","B","E","45","1","Sse","1"
"3711","Sonolite","1","0","1963","1963","1963","\N","9","A","F","55","1","Snl","61"
"3712","Sonoraite","1","1968","1968","1968","1968","\N","4","J","N","05","1","Son","13"
"3713","Sopcheite","1","1980","1980","1980","1976","1982","2","B","C","55","1","Sop","39"
"3715","Sorbyite","1","1966","1966","1966","1967","1967","2","L","B","30","1","Srb","7"
"7307","Sorosite","1","1994",,"1994","1998","1998","1","A","C","15","1","Sor","6"
"3717","Sosedkoite","1","1981","1981","1981","1982","1982","4","D","M","05","1","Sos","1"
"3718","Součekite","1","0","1979","1976","1979","1979","2","G","A","50","1","Sče","6"
"3719","Souzalite","6","0","1947","1949","1948","\N","8","D","C","45","9","Sou","17"
"3720","Spadaite","7","0","1863","1843","1843","\N","9","E","C","45","25","Spa","7"
"46115","Spaltiite","1","2014",,"2014","\N","\N","2","L","A","75","5","Spti","1"
"3721","Spangolite","6","0","1890","1890","1890","1890","7","D","D","15","9","Spg","132"
"3722","Spencerite","6","0","1916","1916","1916","1916","8","D","A","40","9","Scrt","3"
"3723","Sperrylite","6","0","1889","1889","1889","\N","2","E","B","05a","9","Spy","426"
"3724","Spertiniite","1","1980","1980","1980","1981","1981","4","F","D","05","1","Sni","22"
"3725","Spessartine","6","0","1832","1832","1971","\N","9","A","D","25","9","Sps","1386"
"11337","Sphaerobertrandite","6","2003","1957","1957","1957","\N","9","A","E","50","9","Sbtd","13"
"7308","Sphaerobismoite","1","1993",,"1993","1979","\N","4","C","B","65","1","Sbm","3"
"3727","Sphalerite","6","0","1847","1847","1747","\N","2","C","B","05a","9","Sp","23912"
"3728","Spheniscidite","1","1977","1976","1977","1976","1976","8","D","H","10","1","Snc","13"
"3726","Spherocobaltite","1","0","1877","1877","1877","\N","5","A","B","05","9","Scbt","65"
"3729","Spinel","6","0",,"0","1797","\N","4","B","B","05","9","Spl","2349"
"3730","Spionkopite","1","1978",,"1978","1980","\N","2","C","A","05c","1","Spi","88"
"53405","Spiridonovite","0","\N",,"2019","\N","2019","2","B","A","47","1","Srv","1"
"3731","Spiroffite","1","0","1962","1962","1962","\N","4","J","K","10","1","Spf","5"
"3733","Spodumene","1","0","1800","1800","1892","\N","9","D","A","30","9","Spd","809"
"25685","Spriggite","1","2002",,"2002","\N","\N","4","G","C","15","1","Sgg","2"
"7061","Springcreekite","1","1998",,"1998","\N","\N","8","B","L","10","1","Sck","1"
"47607","Spryite","1","2016",,"2015","\N","2017","2","B","A","35","5","Syi","1"
"3734","Spurrite","6","0","1908","1908","1908","\N","9","A","H","15","9","Spu","71"
"3736","Srebrodolskite","1","1984","1984","1984","1962","brow","4","A","C","10","1","Sre","33"
"27473","Šreinite","1","2004","2004","2004","\N","2007","8","E","D","10","1","Šrn","1"
"3737","Srilankite","1","1982","1982","1982","1983","1983","4","D","B","25","1","Sri","8"
"3744","Stalderite","1","1987","1987","1987","1995","1995","2","G","A","40","1","Sld","2"
"7310","Stanĕkite","1","1994",,"1994","1997","1997","8","B","B","15","1","Stk","14"
"3745","Stanfieldite","1","1966","1966","1966","1967","1967","8","A","C","70","1","Stf","17"
"39609","Stangersite","0","0","1997","2020","1997","2020","0","0","0",,"1","Sgs","1"
"3746","Stanleyite","1","1980","1980","1980","1982","\N","7","D","E","50","1","Stl","2"
"3747","Stannite","6","0","1797","1832","1797","1797","2","C","B","15a","9","Stn","764"
"3748","Stannoidite","1","1968","1968","1968","1969","1969","2","C","B","15c","1","Sta","99"
"3750","Stannopalladinite","6","0","1947","1947","1947","1947","1","A","G","25","9","Spdn","16"
"3752","Starkeyite","1","0",,"1945","1927","\N","7","C","B","15","9","Ske","90"
"51571","Staročeskéite","1","2013",,"2017","\N","2018","2","J","B","40a","1","Sčk","4"
"42872","Starovaite","1","2011","2011","2011","\N","2013","8","B","F","25","1","Sro","3"
"3753","Staurolite","6","0","1792","1792","1797","\N","9","A","F","30","9","St","1109"
"27465","Stavelotite-(La)","1","2004",,"2004","\N","\N","9","B","E","87","1","Svt-La","1"
"3754","Steacyite","1","1981","1981","1981","1973","\N","9","C","H","10","1","Scy","15"
"41101","Steedeite","1","2013",,"2013","\N","2014","9","D","G","02","1","Sed","1"
"3756","Steenstrupine-(Ce)","1","0",,"1882","1882","\N","9","C","K","20","9","Ssp-Ce","39"
"52995","Stefanweissite","0","\N",,"2018","\N","2019","4","D","H","30","1","Swi","1"
"3759","Steigerite","6","0","1935","1935","1935","\N","8","C","E","65","9","Sgr","11"
"45989","Steinhardtite","1","2014",,"2014","\N","\N","1","A","A","05","1","Shd","1"
"46914","Steinmetzite","1","2015",,"2015","\N","2017","8","C","A","42","1","Snm","2"
"40128","Steklite","1","2011",,"2011","1980","\N","7","A","C","20","1","Sek","7"
"3760","Stellerite","1","0","1909","1909","1909","\N","9","G","E","15","9","Ste","226"
"3761","Stenhuggarite","1","1966","1966","1966","1967","1970","4","J","B","35","1","Shu","1"
"3762","Stenonite","1","0","1962","1962","1962","\N","3","C","G","05","1","Sten","2"
"3763","Stepanovite","1","0","1953","1953","1953","\N","10","A","B","20","9","Stpn","2"
"3764","Stephanite","6","0","1845","1845","1845","\N","2","G","B","10","9","Sph","683"
"42749","Štěpite","1","2012",,"2012","\N","\N","8","C","J","45","1","Ště","2"
"3765","Stercorite","6","0","1850","1850","1850","1850","8","C","J","05","9","Stc","7"
"53372","Stergiouite","0","\N",,"2019","\N","\N","8","C","A","75","1","Sgo","4"
"3766","Sterlinghillite","1","1980","1980","1980","1981","1981","8","C","D","25","1","Slg","3"
"3767","Sternbergite","6","0","1827","1827","1827","\N","2","C","B","65","9","Srn","81"
"38692","Steropesite","1","2008",,"2008","\N","2009","3","C","K","05","1","Strp","1"
"3768","Sterryite","1","1966","1966","1966","1967","\N","2","L","B","30","1","Srr","6"
"3769","Stetefeldtite","7","2013",,"1867","1867","\N","4","D","H","20","16","Sf","26"
"38899","Stetindite-(Ce)","1","2008",,"2008","\N","\N","9","A","D","30","1","Std-Ce","9"
"3770","Stevensite","7","0","1873","1873","1873","\N","9","E","C","45","25","Stv","67"
"38699","Steverustite","1","2008",,"2008","\N","\N","7","J","A","10","1","Svr","18"
"3772","Stewartite","6","0","1912","1912","1910","1912","8","D","C","30","9","Stw","57"
"3775","Stibarsen","1","0","1941","1941","1936","\N","1","C","A","05","9","Sbr","61"
"3776","Stibiconite","0","0","1862","1832","1847","\N","4","D","H","20","24","Sbc","500"
"32285","Stibioclaudetite","1","2007",,"2007","1983","\N","4","C","B","45","1","Scld","4"
"3778","Stibiocolumbite","6","0","1915","1915","1906","\N","4","D","E","30","9","Sclb","16"
"3779","Stibiocolusite","1","1991","1991","1991","1992","\N","2","C","B","30","1","Sclu","4"
"3758","Stibiopalladinite","1","0","1927","1927","1924","\N","2","A","C","20a","9","Stpdn","93"
"3739","Stibiotantalite","6","0","1893","1893","1892","\N","4","D","E","30","9","Sttl","65"
"3781","Stibivanite","1","1980",,"1980","1980","1980","4","J","A","55","1","Stbv","3"
"3782","Stibnite","6","0",,"1832","1883","\N","2","D","B","05","9","Sbn","3755"
"3784","Stichtite","6","0","1910","1910","1910","\N","5","D","A","50","9","Stt","51"
"7313","Stilbite-Ca","1","0",,"1801","1970","\N","9","G","E","10","9","Stb-Ca","324"
"7314","Stilbite-Na","1","0",,"1997","1970","\N","9","G","E","10","1","Stb-Na","18"
"3786","Stilleite","6","0","1956","1956","1956","1956","2","C","B","05a","9","Sll","9"
"3787","Stillwaterite","1","1974","1974","1974","1975","\N","2","A","C","10a","1","Slw","34"
"3788","Stillwellite-(Ce)","1","0",,"1955","1955","1955","9","A","J","25","9","Swl-Ce","25"
"3789","Stilpnomelane","6","0","1827","1827","1827","\N","9","E","G","40","9","Stp","534"
"3790","Stishovite","1","0","1962","1962","1961","1962","4","D","A","40","1","Sti","29"
"3791","Stistaite","1","1969","1969","1969","1935","1970","2","A","A","45","1","Sst","13"
"52171","Stöfflerite","0","\N",,"2017","\N","2021","9","F","A","70","1","Sff","1"
"3792","Stoiberite","1","1979","1979","1979","1967","\N","8","B","B","75","1","Sbe","2"
"3793","Stokesite","6","0","1899","1900","1899","1899","9","D","M","05","9","Sks","26"
"47864","Stolperite","0","\N",,"2016","\N","\N","1","A","A","30","1","Slp","2"
"3794","Stolzite","6","0","1845","1845","1820","\N","7","G","A","05","9","Sz","185"
"7315","Stoppaniite","1","1996",,"1996","1998","\N","9","C","J","05","1","Spp","2"
"3795","Stottite","6","0","1958","1958","1958","\N","4","F","C","15","9","Sto","1"
"51478","Stracherite","0","\N",,"2017","\N","2018","9","A","H","40","1","Stra","2"
"3796","Straczekite","1","1983","1983","1983","1983","1984","4","H","E","20","1","Szk","4"
"3797","Strakhovite","1","1993","1993","1993","1992","1994","9","C","F","20","1","Skhv","4"
"3798","Stranskiite","1","0","1960","1960","1960","\N","8","A","B","35","1","Ssk","8"
"3799","Strashimirite","1","1967","1967","1967","1968","1968","8","D","C","12","1","Ssh","119"
"52751","Straßmannite","0","\N",,"2018","\N","2019","7","E","B","15","1","Sßm","4"
"3809","Strätlingite","1","1975",,"1975","1976","\N","9","E","G","25","1","Srä","12"
"3800","Strelkinite","1","1973","1973","1973","1974","1975","4","H","B","30","1","Slk","14"
"3801","Strengite","6","0","1877","1877","1867","\N","8","C","D","10","9","Stg","304"
"3802","Stringhamite","1","1974","1974","1974","1976","1976","9","A","E","35","1","Sgh","9"
"3803","Stromeyerite","6","0","1832","1832","1832","1832","2","B","A","40","9","Smy","395"
"35973","Stronadelphite","1","2008",,"2008","\N","\N","8","B","N","05","1","Sad","6"
"3804","Stronalsite","1","1983","1983","1983","1985","1987","9","F","A","60","1","Sns","16"
"3805","Strontianite","6","0","1790","1791","1791","\N","5","A","B","15","9","Str","707"
"3806","Strontio-orthojoaquinite","1","0",,"1979","1974","\N","9","C","E","25","1","Sojq","4"
"3807","Strontioborite","2","0","1960","2020","1960","\N","6","F","C","10","5","Srbo","1"
"3808","Strontiochevkinite","1","1983","1983","1983","1983","\N","9","B","E","70","1","Scvk","4"
"3774","Strontiodresserite","1","1977","1977","1977","1977","\N","5","D","B","10","1","Sdrs","4"
"39548","Strontiofluorite","1","2009",,"2009","\N","2010","3","A","B","25","1","Sflr","2"
"3741","Strontioginorite","6","0","1959","1959","1959","1959","6","F","C","15","9","Sgnr","8"
"43357","Strontiohurlbutite","1","2012","2012","2012","\N","\N","8","0","0",,"1","Shrb","1"
"3740","Strontiojoaquinite","1","0","1982","1979","1982","\N","9","C","E","25","1","Sjq","4"
"7317","Strontiomelane","1","0","1999","1995","1979","\N","4","D","K","05a","1","Sml","3"
"46693","Strontioperloffite","1","2015",,"2015","\N","2019","8","B","H","20","1","Splf","1"
"41122","Strontiopharmacosiderite","1","2013",,"2013","\N","\N","8","D","K","10","1","Spsd","2"
"52089","Strontioruizite","0","\N",,"2017","\N","\N","9","B","J","35","5","Srz","1"
"3742","Strontiowhitlockite","1","1989","1989","1989","1991","\N","8","A","C","45","1","Swht","3"
"3810","Strunzite","6","0","1957","1958","1957","\N","8","D","C","25","9","Snz","111"
